Mês,Valores_Previstos
2025-09,"91.458.405,79"
2025-10,"98.270.518,74"
2025-11,"97.681.828,01"
2025-12,"118.584.756,04"
2026-01,"74.652.706,72"
2026-02,"85.710.204,97"
2026-03,"91.878.515,53"
2026-04,"90.188.615,61"
2026-05,"99.493.348,79"
2026-06,"91.207.682,98"
2026-07,"91.903.396,19"
2026-08,"91.277.903,12"
