Mês,Valores_Previstos
2025-09,"215.170.373,64"
2025-10,"214.088.979,02"
2025-11,"195.806.991,02"
2025-12,"152.644.217,22"
2026-01,"347.300.965,62"
2026-02,"495.963.064,42"
2026-03,"157.706.014,82"
2026-04,"164.125.125,92"
2026-05,"177.045.259,92"
2026-06,"179.751.891,52"
2026-07,"255.999.214,82"
2026-08,"236.742.664,92"
