Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),56043629.578106314,"56.043.629,58"
MAE (Mean Absolute Error),40103782.304005735,"40.103.782,30"
MAPE (Mean Absolute % Error),10.251925540083063,"10,25"
