Mês,Valores_Previstos
2025-09,"287.243.208,27"
2025-10,"290.584.911,21"
2025-11,"283.090.759,48"
2025-12,"382.265.879,48"
2026-01,"277.936.753,42"
2026-02,"304.511.839,21"
2026-03,"287.732.879,95"
2026-04,"296.126.763,68"
2026-05,"291.126.758,60"
2026-06,"298.942.415,73"
2026-07,"296.050.556,53"
2026-08,"292.952.011,19"
