Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),102807828.71661991,"102.807.828,72"
MAE (Mean Absolute Error),87791701.54176216,"87.791.701,54"
MAPE (Mean Absolute % Error),5.122432292289615,"5,12"
