Mês,Valores_Previstos
2025-09,"4.215.000.805,40"
2025-10,"4.231.968.432,27"
2025-11,"4.226.147.337,07"
2025-12,"4.543.228.024,31"
2026-01,"4.314.978.886,26"
2026-02,"4.213.019.147,80"
2026-03,"4.212.750.879,25"
2026-04,"4.326.213.515,38"
2026-05,"4.265.909.694,67"
2026-06,"4.257.633.009,95"
2026-07,"4.265.650.561,90"
2026-08,"4.300.388.327,67"
