Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),59471945.02048792,"59.471.945,02"
MAE (Mean Absolute Error),46112996.322218925,"46.112.996,32"
MAPE (Mean Absolute % Error),16.1211729749061,"16,12"
