Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),246199700.19756812,"246.199.700,20"
MAE (Mean Absolute Error),197819613.49468628,"197.819.613,49"
MAPE (Mean Absolute % Error),9.695134485852902,"9,70"
