Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),5824703.915312816,"5.824.703,92"
MAE (Mean Absolute Error),4569773.312624041,"4.569.773,31"
MAPE (Mean Absolute % Error),20.794349579292838,"20,79"
