Mês,Valores_Previstos
2025-09,"908.501.950,97"
2025-10,"866.049.034,39"
2025-11,"1.015.498.845,32"
2025-12,"1.154.622.877,30"
2026-01,"965.811.398,63"
2026-02,"1.197.907.019,10"
2026-03,"919.120.082,13"
2026-04,"979.369.311,84"
2026-05,"1.034.361.195,42"
2026-06,"1.275.312.171,34"
2026-07,"766.939.312,94"
2026-08,"1.028.922.604,48"
