Mês,Valores_Previstos
2025-09,"48.413.609,98"
2025-10,"45.940.641,47"
2025-11,"36.151.569,52"
2025-12,"39.987.448,38"
2026-01,"516.398.023,57"
2026-02,"293.655.960,18"
2026-03,"267.002.908,15"
2026-04,"265.830.899,10"
2026-05,"252.806.244,02"
2026-06,"232.840.152,40"
2026-07,"86.966.291,97"
2026-08,"58.619.823,46"
