Mês,Valores_Previstos
2025-09,"4.569.603.307,49"
2025-10,"4.571.153.789,99"
2025-11,"4.571.564.783,20"
2025-12,"4.571.855.271,02"
2026-01,"4.572.474.290,33"
2026-02,"4.573.068.520,54"
2026-03,"4.573.119.211,72"
2026-04,"4.573.066.395,76"
2026-05,"4.572.674.019,67"
2026-06,"4.572.561.102,78"
2026-07,"4.572.549.365,90"
2026-08,"4.572.484.813,05"
