Mês,Real,Previsto,Erro,Erro %
2024-09,"3.661.846.866,00","3.445.454.594,05","216.392.271,95","5,91"
2024-10,"4.074.241.895,00","3.531.794.479,91","542.447.415,09","13,31"
2024-11,"3.729.152.325,00","3.577.816.551,96","151.335.773,04","4,06"
2024-12,"4.050.224.076,00","3.648.180.489,91","402.043.586,09","9,93"
2025-01,"3.467.994.840,00","3.448.950.985,68","19.043.854,32","0,55"
2025-02,"3.679.041.735,00","3.443.697.827,83","235.343.907,17","6,40"
2025-03,"3.461.922.686,00","3.433.307.855,86","28.614.830,14","0,83"
2025-04,"3.501.662.897,00","3.520.964.985,64","-19.302.088,64","-0,55"
2025-05,"4.141.586.846,00","3.581.886.193,46","559.700.652,54","13,51"
2025-06,"3.653.767.624,00","3.572.519.349,10","81.248.274,90","2,22"
2025-07,"3.512.338.562,00","3.665.096.354,76","-152.757.792,76","-4,35"
2025-08,"3.681.389.482,00","3.605.407.767,71","75.981.714,29","2,06"
