Mês,Valores_Previstos
2025-09,"25.862.976,14"
2025-10,"28.178.152,82"
2025-11,"23.366.258,67"
2025-12,"18.475.484,19"
2026-01,"1.657.052.557,73"
2026-02,"810.947.097,47"
2026-03,"626.635.809,49"
2026-04,"436.949.275,76"
2026-05,"112.372.476,96"
2026-06,"29.848.656,71"
2026-07,"14.546.933,86"
2026-08,"12.183.133,64"
