Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),60446776.85651881,"60.446.776,86"
MAE (Mean Absolute Error),44776361.92010561,"44.776.361,92"
MAPE (Mean Absolute % Error),50.744260586996134,"50,74"
