Mês,Valores_Previstos
2025-09,"122.821.742,54"
2025-10,"153.253.610,93"
2025-11,"132.396.272,51"
2025-12,"272.449.664,86"
2026-01,"98.147.077,67"
2026-02,"158.079.905,08"
2026-03,"143.646.031,17"
2026-04,"147.261.836,42"
2026-05,"147.557.572,81"
2026-06,"139.311.055,67"
2026-07,"158.312.563,64"
2026-08,"141.332.061,05"
