Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),8655828.703683838,"8.655.828,70"
MAE (Mean Absolute Error),6884679.452690943,"6.884.679,45"
MAPE (Mean Absolute % Error),17.10314964415626,"17,10"
