Mês,Valores_Previstos
2025-09,"948.490.408,85"
2025-10,"1.005.569.130,20"
2025-11,"1.246.511.635,68"
2025-12,"1.372.664.858,56"
2026-01,"1.285.013.358,34"
2026-02,"1.678.054.989,72"
2026-03,"1.139.999.587,28"
2026-04,"1.170.528.487,65"
2026-05,"1.418.581.417,02"
2026-06,"1.455.562.507,39"
2026-07,"971.231.219,15"
2026-08,"1.222.572.904,50"
