Mês,Valores_Previstos
2025-09,"2.590.157.929,03"
2025-10,"2.589.483.685,03"
2025-11,"2.616.737.047,49"
2025-12,"2.898.424.112,04"
2026-01,"2.967.228.257,57"
2026-02,"2.574.008.093,76"
2026-03,"2.644.619.065,70"
2026-04,"2.693.937.909,26"
2026-05,"2.723.279.695,77"
2026-06,"2.658.723.845,11"
2026-07,"2.676.784.855,02"
2026-08,"2.696.454.574,34"
