Mês,Valores_Previstos
2025-09,"6.884.216,75"
2025-10,"7.064.706,44"
2025-11,"6.888.888,72"
2025-12,"7.195.114,99"
2026-01,"6.991.250,11"
2026-02,"7.242.056,67"
2026-03,"7.152.764,33"
2026-04,"7.258.612,85"
2026-05,"7.316.695,02"
2026-06,"7.295.789,54"
2026-07,"7.444.494,68"
2026-08,"7.376.131,81"
