Mês,Valores_Previstos
2025-09,"185.073.221,70"
2025-10,"151.337.274,93"
2025-11,"167.399.350,55"
2025-12,"386.606.435,58"
2026-01,"123.538.068,02"
2026-02,"95.096.767,58"
2026-03,"112.226.192,26"
2026-04,"122.545.648,77"
2026-05,"107.552.104,97"
2026-06,"117.192.453,54"
2026-07,"171.370.470,56"
2026-08,"147.652.924,84"
