Mês,Valores_Previstos
2025-09,"3.085.916.467,52"
2025-10,"3.191.444.165,31"
2025-11,"3.218.800.253,73"
2025-12,"3.536.839.347,54"
2026-01,"3.294.085.839,57"
2026-02,"3.505.561.757,95"
2026-03,"3.312.843.774,73"
2026-04,"3.442.749.810,56"
2026-05,"3.467.730.604,10"
2026-06,"3.530.888.288,46"
2026-07,"3.405.877.655,42"
2026-08,"3.941.662.359,59"
