Mês,Valores_Previstos
2025-09,"872.465.900,90"
2025-10,"869.027.252,99"
2025-11,"972.049.147,23"
2025-12,"1.112.149.369,61"
2026-01,"954.089.480,07"
2026-02,"1.123.619.954,97"
2026-03,"921.792.277,09"
2026-04,"931.993.555,75"
2026-05,"1.097.722.045,51"
2026-06,"1.067.040.098,62"
2026-07,"906.082.504,52"
2026-08,"995.273.345,26"
