Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),262484.39934884687,"262.484,40"
MAE (Mean Absolute Error),224169.0658500384,"224.169,07"
MAPE (Mean Absolute % Error),44.81512963701881,"44,82"
