Mês,Real,Previsto,Erro,Erro %
2024-09,"665.618.791,40","692.109.150,88","-26.490.359,48","-3,98"
2024-10,"690.841.090,10","717.012.519,15","-26.171.429,05","-3,79"
2024-11,"772.337.263,30","734.040.106,91","38.297.156,39","4,96"
2024-12,"808.873.187,40","796.926.230,80","11.946.956,60","1,48"
2025-01,"784.862.601,50","746.171.470,05","38.691.131,45","4,93"
2025-02,"876.154.267,40","707.204.702,89","168.949.564,51","19,28"
2025-03,"700.258.269,50","689.081.589,26","11.176.680,24","1,60"
2025-04,"712.955.352,60","724.609.290,45","-11.653.937,85","-1,63"
2025-05,"711.973.696,00","696.574.921,00","15.398.775,00","2,16"
2025-06,"696.265.761,40","709.949.436,43","-13.683.675,03","-1,97"
2025-07,"713.267.174,80","699.082.204,69","14.184.970,11","1,99"
2025-08,"696.458.045,60","717.221.777,38","-20.763.731,78","-2,98"
