Mês,Real,Previsto,Erro,Erro %
2024-09,"169.196.487,10","141.258.647,74","27.937.839,36","16,51"
2024-10,"164.136.075,50","147.398.643,02","16.737.432,48","10,20"
2024-11,"136.645.616,20","141.211.245,26","-4.565.629,06","-3,34"
2024-12,"219.559.503,80","201.532.713,61","18.026.790,19","8,21"
2025-01,"101.858.441,30","123.438.959,08","-21.580.517,78","-21,19"
2025-02,"125.339.491,00","125.279.810,19","59.680,81","0,05"
2025-03,"111.511.784,10","143.460.673,83","-31.948.889,73","-28,65"
2025-04,"115.190.536,30","135.519.229,41","-20.328.693,11","-17,65"
2025-05,"160.978.470,90","137.688.184,89","23.290.286,01","14,47"
2025-06,"144.851.868,20","130.859.493,84","13.992.374,36","9,66"
2025-07,"143.081.309,70","170.017.558,55","-26.936.248,85","-18,83"
2025-08,"139.307.058,20","148.578.404,57","-9.271.346,37","-6,66"
