Mês,Valores_Previstos
2025-09,"2.372.666.271,89"
2025-10,"2.375.512.248,41"
2025-11,"2.545.445.010,58"
2025-12,"2.819.034.629,14"
2026-01,"2.530.777.225,51"
2026-02,"2.481.553.031,93"
2026-03,"2.461.471.470,05"
2026-04,"2.578.617.113,38"
2026-05,"2.544.494.243,23"
2026-06,"2.783.073.777,33"
2026-07,"2.573.766.006,38"
2026-08,"2.620.390.867,47"
