Mês,Valores_Previstos
2025-09,"2.165.230,39"
2025-10,"2.164.789,97"
2025-11,"2.164.746,16"
2025-12,"2.164.575,53"
2026-01,"2.164.350,71"
2026-02,"2.164.304,59"
2026-03,"2.164.152,41"
2026-04,"2.163.852,65"
2026-05,"2.163.673,94"
2026-06,"2.163.113,62"
2026-07,"2.162.857,67"
2026-08,"2.162.823,09"
