Mês,Valores_Previstos
2025-09,"3.325.230.096,57"
2025-10,"3.337.375.419,63"
2025-11,"3.361.368.324,97"
2025-12,"3.383.324.570,30"
2026-01,"3.373.497.026,19"
2026-02,"3.370.151.759,09"
2026-03,"3.361.610.713,41"
2026-04,"3.368.055.631,62"
2026-05,"3.378.937.775,25"
2026-06,"3.376.579.006,51"
2026-07,"3.368.233.953,34"
2026-08,"3.389.810.720,37"
