Mês,Real,Previsto,Erro,Erro %
2024-09,"555.869,64","657.426,34","-101.556,70","-18,27"
2024-10,"666.007,99","679.122,01","-13.114,02","-1,97"
2024-11,"897.543,04","675.959,34","221.583,70","24,69"
2024-12,"353.686,41","704.525,71","-350.839,30","-99,20"
2025-01,"340.051,40","677.587,24","-337.535,84","-99,26"
2025-02,"410.613,25","657.455,02","-246.841,77","-60,12"
2025-03,"596.486,45","777.117,75","-180.631,30","-30,28"
2025-04,"419.100,41","670.297,31","-251.196,90","-59,94"
2025-05,"818.429,18","684.071,34","134.357,84","16,42"
2025-06,"687.297,59","691.170,40","-3.872,81","-0,56"
2025-07,"1.200.735,71","757.072,18","443.663,53","36,95"
2025-08,"472.174,43","710.952,72","-238.778,29","-50,57"
